"158t949","33232/74/10","0","596.40"
"158t950","33233/43/10","0","415.20"
"161t951","33440/17/10","0","528.00"
"162t952","33450/17/10","0","1160.40"
"162t952","33450/17/10","0","1160.40"
"162t953","33451/17/10","0","528.00"
"162t954","33452/17/10","0","762.00"
"162t956","33470/17/10","0","762.00"
"162t957","33471/17/10","0",\N
"162t958","33472/17/10","0",\N
"163t959","33480/17/10","0","1875.60"
"162t960","33481/17/10","0","1231.20"
"162t961","33490/31/10","0","235.20"
"162t962","33491/31/10","0","352.80"
"162t963","33492/31/10","0","469.20"
"158t964","33501/48/10","0",\N
"158t966","33512/48/10","0","856.80"
"158t967","33522/17/10","0",\N
"159t968","34006/11/10","0","648.00"
"159t969","34008/11/10","0","460.80"
"159t970","34009/11/10","0","480.00"
"159t971","34012/17/10","0","786.00"
"159t972","34020/11/10","0","410.40"
"159t973","34021/11/10","0","816.00"
"159t974","34022/11/10","0","1341.60"
"159t975","34070/11/10","0","2037.60"
"159t976","34081/11/10","0","570.00"
"159t977","34082/11/10","0","1135.20"
"159t978","34083/11/10","0","1573.20"
"159t979","34084/11/10","0","562.80"
"159t980","34086/11/10","0","436.80"
"159t982","34091/17/10","0",\N
"159t983","34092/17/10","0","715.20"
"159t984","34093/11/10","0","980.40"
"159t985","34094/11/10","0","1160.40"
"164t986","34088/06/10","0","526.80"
"164t987","34095/06/10","0",\N
"164t988","34095/11/10","0","794.40"
"159t989","34096/11/10","0","980.40"
"164t990","34099/06/10","0","836.40"
"158t991","34101/17/10","0",\N
"158t992","34103/48/10","0","822.00"
"158t993","34104/48/10","0","586.80"
"158t995","34112/17/10","0",\N
"158t996","34118/48/10","0",\N
"158t997","34124/48/10","0","727.20"
"158t998","34128/48/10","0",\N
"159t999","34133/11/10","0","903.60"
"159t1000","34134/06/10","0","903.60"
"165t1001","36226/17/10","0",\N
"165t1002","36230/17/10","0","454.80"
"165t1003","36235/17/10","0","660.00"
"165t1004","36231/17/10","0","678.00"
"165t1005","36236/17/10","0","1160.40"
"153t1006","36257/06/10","0","614.40"
"153t1007","36267/17/10","0","596.40"
"153t1008","36272/17/10","0",\N
"165t1009","36275/32/10","0","836.40"
"165t1010","36276/32/10","0","1707.60"
"153t1011","36277/32/10","0",\N
"153t1012","36302/17/10","0","346.80"
"153t1012","36302/17/10","0","346.80"
"153t1013","36377/43/10","0","418.80"
"153t1014","36412/06/10","0","592.80"
"153t1015","36412/17/10","0","592.80"
"153t1015","36412/17/10","0","592.80"
"153t1016","36492/43/10","0",\N
"153t1017","36502/06/10","0","243.60"
"153t1018","36502/17/1","0",\N
"158t1019","33510/48/10","0",\N
"153t1020","36507/43/10","0",\N
"165t1021","36675/17/10","0","2217.60"
"165t1022","36675/31/10","0",\N
"153t1023","36677/17/10","0","558.00"
"153t1024","36677/31/10","0",\N
"165t1025","36845/33/10","0",\N
"153t1026","36847/33/10","0",\N
"165t1027","36880/17/10","0",\N
"165t1028","36881/17/10","0",\N
"165t1029","36950/86/10","0","1212.00"
"153t1030","36952/86/10","0","513.60"
"166t1031","36976/30/10","0","3454.80"
"165t1032","37160/31/10","0","678.00"
"165t1033","37165/31/10","0","1702.80"
"165t1034","37166/31/10","0","2191.20"
"165t1035","37170/62/10","0",\N
"165t1036","37171/62/10","0",\N
"165t1037","37310/11/10","0",\N
"153t1038","37317/11/10","0","792.00"
"165t1039","37370/43/10","0",\N
"153t1040","37372/43/10","0",\N
"165t1041","37380/87/10","0",\N
"165t1042","37381/87/10","0",\N
"166t1043","37386/87/10","0",\N
"165t1044","37405/30/10","0",\N
"165t1045","37410/43/10","0",\N
"165t1046","37411/43/10","0","2707.20"
"165t1047","37460/31/10","0","714.00"
"165t1048","37461/31/10","0","2088.00"
